date,TLT,XLP,IWM,XLY,RINF,PDBC,VXUS,VTI,SMH,XSW,IGV,IEF,HYG,LQD,KRE,USO,GLD,XAR,SPY
2024-04-17,80.73636627197266,69.1165542602539,188.3300323486328,84.5673599243164,30.159547805786133,12.994138717651367,54.09318542480469,240.84902954101562,210.8068084716797,142.3827667236328,80.04499053955078,84.18575286865234,66.09231567382812,94.67310333251953,43.190185546875,78.91000366210938,219.58999633789062,130.6431884765625,487.4018859863281
2024-04-18,80.32942962646484,69.4367904663086,188.17388916015625,84.04227447509766,30.2235107421875,12.966511726379395,54.10253143310547,240.35308837890625,207.06509399414062,141.49417114257812,79.48509979248047,83.89276123046875,66.14464569091797,94.48397064208984,43.45405960083008,78.77999877929688,220.33999633789062,130.63331604003906,486.3989562988281
2024-04-19,80.6187973022461,70.11498260498047,188.4666290283203,83.3061752319336,30.26919174194336,13.030975341796875,54.08384323120117,238.46656799316406,197.7157440185547,141.04489135742188,78.51527404785156,84.00261688232422,66.26676177978516,94.58305358886719,44.594356536865234,78.8499984741211,221.02999877929688,130.7618408203125,482.1534729003906
2024-04-22,80.4831771850586,70.78372192382812,190.57437133789062,83.67422485351562,30.250913619995117,13.04018497467041,54.6443977355957,240.8101043701172,201.49716186523438,144.7789306640625,79.46510314941406,84.01178741455078,66.63306427001953,94.81723022460938,45.40483093261719,78.77999877929688,215.57000732421875,131.39471435546875,486.5937194824219
2024-04-23,80.51026916503906,70.98152923583984,193.7652587890625,84.67041015625,30.241779327392578,13.095439910888672,55.167564392089844,243.67877197265625,206.24131774902344,147.56448364257812,80.84484100341797,84.1216812133789,66.9034423828125,94.9793701171875,45.92314910888672,79.9800033569336,215.0399932861328,133.66921997070312,492.367919921875
2024-04-24,79.9405517578125,71.51841735839844,192.89675903320312,85.4801025390625,30.32400894165039,13.086231231689453,55.092830657958984,243.73712158203125,206.4794921875,147.77413940429688,80.9248275756836,83.86528015136719,66.75516510009766,94.61006927490234,46.187015533447266,79.63999938964844,214.63999938964844,133.14511108398438,492.1342468261719
2024-04-25,79.37991333007812,71.34886169433594,191.72579956054688,85.5537109375,30.488466262817383,13.159904479980469,54.99006652832031,242.57994079589844,210.60829162597656,146.74578857421875,80.17497253417969,83.54481506347656,66.61561584472656,94.33086395263672,45.67811965942383,80.44000244140625,215.9199981689453,133.1055450439453,490.2646484375
2024-04-26,79.79589080810547,71.19815826416016,193.56031799316406,86.32416534423828,30.525012969970703,13.159904479980469,55.43850326538086,244.83592224121094,216.0074920654297,148.30328369140625,81.07479858398438,83.77371978759766,66.82493591308594,94.69114685058594,45.41424560546875,80.38999938964844,216.6199951171875,134.5988006591797,494.9093933105469
2024-04-29,80.4650650024414,71.4242172241211,195.1216278076172,88.33125305175781,30.451919555664062,13.159904479980469,55.7841796875,245.79864501953125,216.74195861816406,148.17352294921875,80.94482421875,84.1125259399414,67.0255355834961,95.08744049072266,45.01844024658203,79.5,216.17999267578125,135.80520629882812,496.6620788574219
2024-04-30,79.7778091430664,71.1133804321289,191.15985107421875,86.18183898925781,30.406234741210938,12.984930992126465,55.027435302734375,241.7533721923828,212.484130859375,144.88876342773438,78.91520690917969,83.71881103515625,66.53711700439453,94.5650405883789,44.3116455078125,78.37999725341797,211.8699951171875,134.5196533203125,488.7943420410156
2024-05-01,80.36583709716797,70.66128540039062,191.55992126464844,85.64205932617188,30.260053634643555,12.791537284851074,54.98072052001953,241.1504669189453,206.2909393310547,145.3480224609375,79.05517578125,84.05032348632812,66.88782501220703,94.95838928222656,45.45195007324219,75.93000030517578,213.7899932861328,135.35032653808594,487.2071838378906
2024-05-02,80.71067810058594,71.25467681884766,195.0825653076172,86.7216567993164,30.278324127197266,12.809955596923828,55.92431640625,243.6495819091797,210.43959045410156,146.74578857421875,79.89502716064453,84.4452133178711,67.29989624023438,95.54618835449219,46.196434020996094,75.93000030517578,213.1300048828125,136.8732452392578,491.76422119140625
2024-05-03,81.52738952636719,71.4712905883789,197.0146484375,87.30561828613281,30.296598434448242,12.846792221069336,56.419471740722656,246.53768920898438,216.09681701660156,147.85401916503906,80.85484313964844,84.9135971069336,67.5804672241211,96.21536254882812,46.79015350341797,75.12999725341797,212.9600067138672,137.9313507080078,497.8597717285156
2024-05-06,81.84502410888672,71.50898742675781,199.56149291992188,88.23799896240234,30.31487274169922,12.97572135925293,56.7277717590332,249.1826629638672,220.99977111816406,150.66952514648438,81.97462463378906,84.98706817626953,67.65936279296875,96.48661804199219,47.157691955566406,75.66000366210938,215.1999969482422,140.1563720703125,503.00103759765625
2024-05-07,82.34413146972656,72.290771484375,200.0103759765625,87.60497283935547,30.113868713378906,12.97572135925293,56.69040298461914,249.40634155273438,219.07432556152344,150.4398956298828,81.53471374511719,85.20746612548828,67.66814422607422,96.53185272216797,47.00690460205078,75.5,214.2100067138672,139.4938201904297,503.55609130859375
